resource_id,title,description,domain,resource_type,difficulty,duration_minutes,url,tags,created_at
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Educational resource: Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",Drama,1996-01-01T00:00:00
864,My Fellow Americans (1996),Educational resource: My Fellow Americans (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),Comedy,1996-01-01T00:00:00
865,"Ice Storm, The (1997)","Educational resource: Ice Storm, The (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),Drama,1997-01-01T00:00:00
866,Michael (1996),Educational resource: Michael (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Michael%20(1996),Comedy|Romance,1996-01-01T00:00:00
867,"Whole Wide World, The (1996)","Educational resource: Whole Wide World, The (1996)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",Drama,1996-01-01T00:00:00
868,Hearts and Minds (1996),Educational resource: Hearts and Minds (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),Drama,1997-01-01T00:00:00
869,Fools Rush In (1997),Educational resource: Fools Rush In (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),Comedy|Romance,1997-01-01T00:00:00
870,Touch (1997),Educational resource: Touch (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Touch%20(1997),Romance,1997-01-01T00:00:00
871,Vegas Vacation (1997),Educational resource: Vegas Vacation (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),Comedy,1997-01-01T00:00:00
872,Love Jones (1997),Educational resource: Love Jones (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),Romance,1997-01-01T00:00:00
873,Picture Perfect (1997),Educational resource: Picture Perfect (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),Comedy|Romance,1997-01-01T00:00:00
874,Career Girls (1997),Educational resource: Career Girls (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Career+Girls+(1997),Drama,1997-01-01T00:00:00
875,She's So Lovely (1997),Educational resource: She's So Lovely (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),Drama|Romance,1997-01-01T00:00:00
876,Money Talks (1997),Educational resource: Money Talks (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Money+Talks+(1997),Action|Comedy,1997-01-01T00:00:00
877,Excess Baggage (1997),Educational resource: Excess Baggage (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),Adventure|Romance,1997-01-01T00:00:00
878,That Darn Cat! (1997),Educational resource: That Darn Cat! (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),Children's|Comedy|Mystery,1997-01-01T00:00:00
879,"Peacemaker, The (1997)","Educational resource: Peacemaker, The (1997)",General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),Action|Thriller|War,1997-01-01T00:00:00
880,Soul Food (1997),Educational resource: Soul Food (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Soul+Food+(1997),Drama,1997-01-01T00:00:00
881,Money Talks (1997),Educational resource: Money Talks (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Money+Talks+(1997),Action|Comedy,1997-01-01T00:00:00
882,Washington Square (1997),Educational resource: Washington Square (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Washington+Square+(1997),Drama,1997-01-01T00:00:00
883,Telling Lies in America (1997),Educational resource: Telling Lies in America (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),Drama,1997-01-01T00:00:00
884,Year of the Horse (1997),Educational resource: Year of the Horse (1997),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),Documentary,1997-01-01T00:00:00
885,Phantoms (1998),Educational resource: Phantoms (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Phantoms+(1998),Horror,1998-01-01T00:00:00
886,"Life Less Ordinary, A (1997)","Educational resource: Life Less Ordinary, A (1997)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",Romance|Thriller,1997-01-01T00:00:00
887,Eve's Bayou (1997),Educational resource: Eve's Bayou (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),Drama,1997-01-01T00:00:00
888,One Night Stand (1997),Educational resource: One Night Stand (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),Drama,1997-01-01T00:00:00
889,"Tango Lesson, The (1997)","Educational resource: Tango Lesson, The (1997)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",Romance,1997-01-01T00:00:00
890,Mortal Kombat: Annihilation (1997),Educational resource: Mortal Kombat: Annihilation (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),Action|Adventure,1997-01-01T00:00:00
891,Bent (1997),Educational resource: Bent (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-118698,Drama|War,1997-01-01T00:00:00
892,Flubber (1997),Educational resource: Flubber (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119137,Children's|Comedy|Fantasy,1997-01-01T00:00:00
893,For Richer or Poorer (1997),Educational resource: For Richer or Poorer (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119142,Comedy,1997-01-01T00:00:00
894,Home Alone 3 (1997),Educational resource: Home Alone 3 (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119303,Children's|Comedy,1997-01-01T00:00:00
895,Scream 2 (1997),Educational resource: Scream 2 (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120082,Horror|Thriller,1997-01-01T00:00:00
896,"Sweet Hereafter, The (1997)","Educational resource: Sweet Hereafter, The (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),Drama,1997-01-01T00:00:00
897,Time Tracers (1995),Educational resource: Time Tracers (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-128755,Action|Adventure|Sci-Fi,1995-01-01T00:00:00
898,"Postman, The (1997)","Educational resource: Postman, The (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119925,Drama,1997-01-01T00:00:00
899,"Winter Guest, The (1997)","Educational resource: Winter Guest, The (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120521,Drama,1997-01-01T00:00:00
900,Kundun (1997),Educational resource: Kundun (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119485,Drama,1997-01-01T00:00:00
901,Mr. Magoo (1997),Educational resource: Mr. Magoo (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119718,Comedy,1997-01-01T00:00:00
902,"Big Lebowski, The (1998)","Educational resource: Big Lebowski, The (1998)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-118715,Comedy|Crime|Mystery|Thriller,1997-01-01T00:00:00
903,Afterglow (1997),Educational resource: Afterglow (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-118566,Drama|Romance,1997-01-01T00:00:00
904,Ma vie en rose (My Life in Pink) (1997),Educational resource: Ma vie en rose (My Life in Pink) (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119590,Comedy|Drama,1997-01-01T00:00:00
905,Great Expectations (1998),Educational resource: Great Expectations (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119223,Drama|Romance,1998-01-01T00:00:00
906,Oscar & Lucinda (1997),Educational resource: Oscar & Lucinda (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119843,Drama|Romance,1997-01-01T00:00:00
907,Vermin (1998),Educational resource: Vermin (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120881,Comedy,1997-01-01T00:00:00
908,Half Baked (1998),Educational resource: Half Baked (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120693,Comedy,1998-01-01T00:00:00
909,Dangerous Beauty (1998),Educational resource: Dangerous Beauty (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-118892,Drama,1998-01-01T00:00:00
910,Nil By Mouth (1997),Educational resource: Nil By Mouth (1997),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Nil+By+Mouth+(1997),Drama,1998-01-01T00:00:00
911,Twilight (1998),Educational resource: Twilight (1998),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119594,Crime|Drama,1998-01-01T00:00:00
912,U.S. Marshalls (1998),Educational resource: U.S. Marshalls (1998),General,Video,Intermediate,120,http://us.imdb.com/Title?U.S.+Marshals+(1998),Action|Thriller,1998-01-01T00:00:00
913,Love and Death on Long Island (1997),Educational resource: Love and Death on Long Island (1997),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),Comedy,1998-01-01T00:00:00
914,Wild Things (1998),Educational resource: Wild Things (1998),History,Video,Intermediate,120,http://us.imdb.com/Title?Wild+Things+(1998),Crime|Drama|Mystery|Thriller,1998-01-01T00:00:00
915,Primary Colors (1998),Educational resource: Primary Colors (1998),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Primary+Colors+(1998),Drama,1998-01-01T00:00:00
916,Lost in Space (1998),Educational resource: Lost in Space (1998),General,Video,Intermediate,120,http://us.imdb.com/Title?Lost+in+Space+(1998),Action|Sci-Fi|Thriller,1998-01-01T00:00:00
917,Mercury Rising (1998),Educational resource: Mercury Rising (1998),General,Video,Intermediate,120,http://us.imdb.com/Title?Mercury+Rising+(1998),Action|Drama|Thriller,1998-01-01T00:00:00
918,City of Angels (1998),Educational resource: City of Angels (1998),Literature,Video,Intermediate,120,http://us.imdb.com/Title?City+of+Angels+(1998),Romance,1998-01-01T00:00:00
919,"City of Lost Children, The (1995)","Educational resource: City of Lost Children, The (1995)",General,Video,Intermediate,120,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",Adventure|Sci-Fi,1995-01-01T00:00:00
920,Two Bits (1995),Educational resource: Two Bits (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),Drama,1995-01-01T00:00:00
921,Farewell My Concubine (1993),Educational resource: Farewell My Concubine (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),Drama|Romance,1993-01-01T00:00:00
922,Dead Man (1995),Educational resource: Dead Man (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),Western,1996-01-01T00:00:00
923,Raise the Red Lantern (1991),Educational resource: Raise the Red Lantern (1991),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),Drama,1991-01-01T00:00:00
924,White Squall (1996),Educational resource: White Squall (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),Adventure|Drama,1996-01-01T00:00:00
925,Unforgettable (1996),Educational resource: Unforgettable (1996),Physics,Video,Intermediate,120,http://us.imdb.com/Title?Unforgettable+(1996),Sci-Fi|Thriller,1996-01-01T00:00:00
926,Down Periscope (1996),Educational resource: Down Periscope (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),Comedy,1996-01-01T00:00:00
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)","Educational resource: Flower of My Secret, The (Flor de mi secreto, La) (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",Drama,1996-01-01T00:00:00
928,"Craft, The (1996)","Educational resource: Craft, The (1996)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",Drama|Horror,1996-01-01T00:00:00
929,Harriet the Spy (1996),Educational resource: Harriet the Spy (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),Children's|Comedy,1996-01-01T00:00:00
930,Chain Reaction (1996),Educational resource: Chain Reaction (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),Action|Adventure|Thriller,1996-01-01T00:00:00
931,"Island of Dr. Moreau, The (1996)","Educational resource: Island of Dr. Moreau, The (1996)",Physics,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",Sci-Fi|Thriller,1996-01-01T00:00:00
932,First Kid (1996),Educational resource: First Kid (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),Children's|Comedy,1996-01-01T00:00:00
933,"Funeral, The (1996)","Educational resource: Funeral, The (1996)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",Drama,1996-01-01T00:00:00
934,"Preacher's Wife, The (1996)","Educational resource: Preacher's Wife, The (1996)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",Drama,1996-01-01T00:00:00
935,Paradise Road (1997),Educational resource: Paradise Road (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,Drama|War,1997-01-01T00:00:00
936,Brassed Off (1996),Educational resource: Brassed Off (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,Comedy|Drama|Romance,1997-01-01T00:00:00
937,"Thousand Acres, A (1997)","Educational resource: Thousand Acres, A (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),Drama,1997-01-01T00:00:00
938,"Smile Like Yours, A (1997)","Educational resource: Smile Like Yours, A (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),Comedy|Romance,1997-01-01T00:00:00
939,Murder in the First (1995),Educational resource: Murder in the First (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),Drama|Thriller,1995-01-01T00:00:00
940,Airheads (1994),Educational resource: Airheads (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Airheads%20(1994),Comedy,1994-01-01T00:00:00
941,With Honors (1994),Educational resource: With Honors (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),Comedy|Drama,1994-01-01T00:00:00
942,What's Love Got to Do with It (1993),Educational resource: What's Love Got to Do with It (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),Drama,1993-01-01T00:00:00
943,Killing Zoe (1994),Educational resource: Killing Zoe (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),Thriller,1994-01-01T00:00:00
944,Renaissance Man (1994),Educational resource: Renaissance Man (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),Comedy|Drama|War,1994-01-01T00:00:00
945,Charade (1963),Educational resource: Charade (1963),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Charade%20(1963),Comedy|Mystery|Romance|Thriller,1963-01-01T00:00:00
946,"Fox and the Hound, The (1981)","Educational resource: Fox and the Hound, The (1981)",Art,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",Animation|Children's,1981-01-01T00:00:00
947,"Big Blue, The (Grand bleu, Le) (1988)","Educational resource: Big Blue, The (Grand bleu, Le) (1988)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",Adventure|Romance,1988-01-01T00:00:00
948,Booty Call (1997),Educational resource: Booty Call (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),Comedy|Romance,1997-01-01T00:00:00
949,How to Make an American Quilt (1995),Educational resource: How to Make an American Quilt (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),Drama|Romance,1995-01-01T00:00:00
950,Georgia (1995),Educational resource: Georgia (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Georgia%20(1995),Drama,1995-01-01T00:00:00
951,"Indian in the Cupboard, The (1995)","Educational resource: Indian in the Cupboard, The (1995)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",Adventure|Children's|Fantasy,1995-01-01T00:00:00
